specObjID,z,ra,dec,type,dered_u,dered_g,dered_r,dered_i,dered_z
3633309867311210496,0.0005500242,118.41777,27.481554,6,18.03432,16.89005,16.41518,16.19984,16.10905
3633309867529314304,0.0005527754,118.41777,27.481554,6,18.03432,16.89005,16.41518,16.19984,16.10905
5013747002120624128,0.5893687,118.41785,27.718782,3,23.92347,22.53154,20.80403,19.76641,19.1592
5013749750899693568,0.5850785,118.41984,27.878401,3,25.96838,21.57743,19.85834,18.76936,18.24243
5020614276836251648,-0.0005775879,118.42091,27.846217,6,21.87242,21.14893,21.06633,20.93866,20.80363
2313896994449418240,-0.0001914512,118.42218,28.481855,6,15.44926,14.39033,16.46186,14.39792,14.44108
966179389089802240,0.0630672,118.4222,27.81236,3,18.48932,17.07054,16.45312,16.09725,15.83652
1193480333757016064,0.0361063,118.42266,29.034327,3,17.53852,16.3169,15.84505,15.57276,15.39994
1193476210588411904,0.7960315,118.42286,28.61577,6,19.10261,18.62693,18.44416,18.36276,18.22813
967219252228548608,0.3512384,118.42759,27.713225,3,22.85735,20.8054,19.03842,18.42824,18.08981
11582333688231516160,2.817804,118.42783,28.601083,6,22.93317,21.40133,21.31694,21.02051,20.73859
1193479509123295232,0.06146987,118.42803,29.228728,3,20.0393,18.23215,17.41424,17.03096,16.7256
11582214940975716352,1.156773,118.42809,27.81483,6,22.36026,21.93324,21.67253,21.76868,21.12731
3633417344572825600,0.0001404661,118.42832,28.123657,6,19.66522,18.60628,18.34818,18.26023,18.29893
3633417344790929408,0.0001498539,118.42832,28.123657,6,19.66522,18.60628,18.34818,18.26023,18.29893
3633417894815178752,0.0001168358,118.42832,28.123657,6,19.66522,18.60628,18.34818,18.26023,18.29893
3633405250431459328,-4.415288E-05,118.42867,28.572693,6,20.46575,19.31466,18.87924,18.68534,18.64128
3633426415761858560,-2.50827E-05,118.42867,28.572693,6,20.46575,19.31466,18.87924,18.68534,18.64128
3633427515055382528,-1.050852E-05,118.42867,28.572693,6,20.46575,19.31466,18.87924,18.68534,18.64128
4224445807552911360,0.0002855983,118.42924,29.151446,6,23.65457,21.5423,21.08582,20.86049,20.72412
966180213723523072,0.3513217,118.43148,27.713971,3,24.06912,20.97863,19.12118,18.48412,18.12446
11582329565062912000,3.373658E-05,118.43219,29.200041,3,26.38756,24.66901,21.55875,20.35499,19.5037
1193477859855853568,-0.003055171,118.43271,28.778569,null,null,null,null,null,null
1193481158390736896,2.730657E-06,118.43309,28.830873,6,23.99974,22.22546,20.70278,19.99508,19.52486
3633404700675645440,0.0003054804,118.43639,28.859056,6,20.55121,19.48015,19.04392,18.85901,18.80494
3633404975285116928,0.0003252576,118.43639,28.859056,6,20.55121,19.48015,19.04392,18.85901,18.80494
3633422567253057536,0.2371715,118.43639,28.859056,6,20.55121,19.48015,19.04392,18.85901,18.80494
967220351740176384,0.0001263364,118.43671,28.04103,6,19.85669,18.85664,18.64117,18.62782,18.60634
5013734907492718592,0.588418,118.43694,27.726838,3,25.82244,22.05595,20.42508,19.34299,18.83381
1193535034460497920,0.001276953,118.43781,29.01414,3,18.37336,17.31731,16.92813,16.62036,16.48628
2313897819083139072,0.001050465,118.43832,28.419748,6,17.8247,16.8146,16.42217,16.28157,16.24073
5013753324312483840,0.3895208,118.4405,28.259544,3,22.18933,21.18343,19.42191,18.78353,18.30804
967245915385522176,0.1619036,118.44287,28.333783,3,19.90981,18.41257,17.44434,17.00831,16.73973
2336251440248416256,0.0002332649,118.44407,27.736515,6,20.82279,19.53593,19.07191,18.91387,18.7769
2336251715243763712,0.0003042702,118.44407,27.736515,6,20.82279,19.53593,19.07191,18.91387,18.7769
2336415542358861824,-8.859966E-05,118.44528,28.357938,6,19.90626,18.51628,17.99205,17.79591,17.71526
2336416367110023168,-0.000105197,118.44528,28.357938,6,19.90626,18.51628,17.99205,17.79591,17.71526
5013802802335733760,4.051717,118.44756,28.301445,6,26.23268,20.72155,19.39629,19.178,19.16558
967246740019243008,4.038703,118.44758,28.301445,6,26.23268,20.72155,19.39629,19.178,19.16558
11582332588719888384,1.842765E-05,118.44801,28.814886,6,17.49177,16.49473,16.24399,16.16053,16.1817
1193476760344225792,-3.525833E-05,118.44803,29.161436,6,18.64208,17.53915,17.20436,17.08718,17.07671
967223650275059712,0.0001210404,118.45061,28.155905,6,20.13824,22.81689,15.87039,15.0611,14.86955
11582328465551284224,0.6043152,118.45132,29.179236,3,24.96814,23.67579,21.62802,20.60139,19.88318
5013743428707833856,-0.0001532682,118.45206,27.411633,3,22.40479,20.79921,19.77547,18.91689,18.32907
3633423117226975232,-0.0005711595,118.45218,29.080633,null,null,null,null,null,null
3633423391886778368,4.53907,118.45218,29.080633,null,null,null,null,null,null
3633426690908200960,0.3755001,118.45218,29.080633,null,null,null,null,null,null
1193481433268643840,0.1022227,118.45238,29.251187,3,19.62576,18.21669,17.56501,17.18679,16.98262
2313898093961046016,-0.0001489323,118.45326,28.387699,6,18.7599,17.27797,16.82409,16.66556,16.56551
11582205045371066368,1.373744,118.45347,27.856157,6,21.94525,21.68946,20.85006,20.82491,20.53389
1193466589861668864,0.06319924,118.45368,28.635687,3,18.90986,17.02213,16.1399,15.74484,15.46384
11582212467074553856,-2.595424E-05,118.45837,27.610727,6,23.66105,22.35747,20.97378,19.94588,19.22896
11582206419760601088,0.6999851,118.45855,27.940922,3,26.31151,22.84258,21.7346,20.62175,19.86531
5013797854533408768,1.252141,118.45861,28.648524,null,null,null,null,null,null
3633418994058371072,5.537661E-05,118.45954,28.166094,6,19.85297,17.46882,16.54912,16.25813,16.10379
3633419269204713472,5.326367E-05,118.45954,28.166094,6,19.85297,17.46882,16.54912,16.25813,16.10379
3633419818473988096,5.751009E-05,118.45954,28.166094,6,19.85297,17.46882,16.54912,16.25813,16.10379
11582211917318739968,0.0002366781,118.46196,27.5734,6,24.44982,23.01636,21.50015,20.17838,19.47393
967223925152966656,0.04636059,118.4625,28.056399,3,18.38294,16.50659,15.67438,15.29557,14.97804
5020615101469972480,0.7196203,118.46276,27.919313,null,null,null,null,null,null
5013796480143874048,0.5980719,118.46302,28.835974,3,23.03993,21.86759,20.674,19.55793,19.08291
4224443058773841920,5.430883E-06,118.46304,29.10286,6,25.00678,21.68034,21.03556,20.72849,20.72717
966176915188639744,0.1621409,118.46587,27.876565,3,20.37185,18.49918,17.59313,17.17468,16.90178
1193466040105854976,0.06078793,118.46631,29.123021,3,19.30351,17.47289,16.66996,16.29646,16.01393
11582332038964074496,1.692241,118.4678,28.90671,6,21.32521,21.41965,21.35677,21.01614,21.28138
2313900018106394624,-9.055864E-05,118.46801,28.098816,6,16.87513,15.34585,14.44248,14.66659,14.61862
11582207244394321920,1.275615,118.46922,28.234572,6,22.21644,22.0491,21.64961,21.49631,20.87048
966180488601430016,7.34165E-05,118.46936,27.618768,3,25.24855,27.7856,28.05887,14.47557,24.03872
11582330114818725888,0.703649,118.46936,29.093358,3,23.65411,23.17491,21.89685,20.64439,19.85254
1193470438152366080,0.06315219,118.47007,29.196993,3,18.0002,16.21095,15.39693,15.02002,14.71727
3564611005847805952,0.0002290966,118.47014,28.784718,6,20.07697,18.92002,18.51859,18.37647,18.28903
966176365432825856,0.07943115,118.47028,27.842676,3,19.9009,17.91933,17.01517,16.59383,16.27877
5013799503800850432,1.170377,118.47182,28.600926,null,null,null,null,null,null
967217053205293056,9.067181E-05,118.47188,27.61412,6,24.5156,25.02162,20.68506,19.99073,22.79143
4224446082430818304,0.6422436,118.472,29.243515,3,25.33494,22.23771,21.09001,20.00848,19.44051
5013801702824105984,0.8782645,118.47322,28.38363,null,null,null,null,null,null
966181038357243904,0.08047668,118.47345,27.508047,3,20.1963,18.54053,17.63887,17.2242,16.92374
1193494077652363264,0.06096036,118.47404,29.253193,3,18.36032,16.56311,15.7171,15.29913,14.97938
3633418169424650240,-1.260125E-05,118.47461,27.807051,6,18.14716,16.96607,17.10991,17.19308,17.31045
3633418169693085696,0.0001096671,118.47461,27.807051,6,18.14716,16.96607,17.10991,17.19308,17.31045
3633420093351895040,-0.0001866984,118.47461,27.807051,6,18.14716,16.96607,17.10991,17.19308,17.31045
3633425316032126976,-0.0001819733,118.47556,28.233376,6,19.6452,18.31249,17.78694,17.58537,17.47685
3633425316250230784,-0.0001830363,118.47556,28.233376,6,19.6452,18.31249,17.78694,17.58537,17.47685
3633425316518666240,-0.0001979817,118.47556,28.233376,6,19.6452,18.31249,17.78694,17.58537,17.47685
4224442783895934976,0.4958653,118.47626,29.126529,3,24.25123,21.86013,20.21468,19.35525,18.96223
11582335612376864768,2.093709,118.47647,28.446265,6,21.01521,20.79065,20.74524,20.56984,20.28455
3633420368447905792,4.089471E-05,118.47761,27.655251,6,20.3988,17.88351,16.69163,16.22771,15.98336
3633420643107708928,2.806954E-05,118.47761,27.655251,6,20.3988,17.88351,16.69163,16.22771,15.98336
3633420643594248192,3.503949E-05,118.47761,27.655251,6,20.3988,17.88351,16.69163,16.22771,15.98336
5013753049434576896,0.4511861,118.48104,28.227982,3,26.15759,21.13657,19.49558,18.69499,18.22683
3633424491398406144,-5.376904E-05,118.48241,29.066652,6,20.00997,17.66963,16.77394,16.47345,16.30849
3633424491884945408,-4.781727E-05,118.48241,29.066652,6,20.00997,17.66963,16.77394,16.47345,16.30849
3633424766494416896,-4.130111E-05,118.48241,29.066652,6,20.00997,17.66963,16.77394,16.47345,16.30849
3633418993840267264,-9.565251E-05,118.48257,27.862196,6,17.56773,16.26645,15.76117,15.57231,15.48602
3633419818692091904,-9.818946E-05,118.48257,27.862196,6,17.56773,16.26645,15.76117,15.57231,15.48602
3633419818960527360,-0.0001009512,118.48257,27.862196,6,17.56773,16.26645,15.76117,15.57231,15.48602
11582208069028042752,0.7434921,118.48325,27.974124,3,24.66156,22.65819,21.07904,20.03326,19.19634
1193467689373296640,0.06363471,118.48354,29.082392,3,19.78367,17.96835,17.15264,16.77586,16.47517
11582332863597795328,1.132799,118.48364,28.741082,6,22.333,21.72274,21.53783,21.4261,20.86817
11582329015307098112,0.9794129,118.48477,29.141442,6,20.52546,20.32374,20.14364,20.12677,20.05855
5013737656271788032,0.4891621,118.48506,27.837018,3,23.73153,21.6218,19.90968,19.01694,18.63313
4224378187587803136,2.909168,118.48609,28.922786,6,21.83539,20.8566,20.85555,20.78968,20.67389
11582332313841981440,2.910056,118.48609,28.922786,6,21.83539,20.8566,20.85555,20.78968,20.67389
3633422292375150592,6.911805E-06,118.48618,29.109989,6,20.6124,19.52413,19.1772,19.0586,19.0724
3633422292593254400,-4.902029E-05,118.48618,29.109989,6,20.6124,19.52413,19.1772,19.0586,19.0724
3633423117495410688,3.612945E-07,118.48618,29.109989,6,20.6124,19.52413,19.1772,19.0586,19.0724
11582201746836183040,1.713368,118.48622,27.533561,6,22.02337,22.12,21.80848,21.41604,21.29137
11582205870004787200,1.222554,118.48704,27.947144,3,24.53387,23.21757,22.39404,21.20067,19.90141
2336416366992582656,-0.0001344146,118.48746,28.172386,6,19.86498,18.85455,18.57952,18.5202,18.51017
2336417466621650944,6.838455E-05,118.48746,28.172386,6,19.86498,18.85455,18.57952,18.5202,18.51017
5013800328434571264,0.5572491,118.48962,28.616609,3,22.80707,21.41631,20.28987,19.58302,19.18495
966176640310732800,0.08044305,118.48979,27.766606,3,18.57854,16.55097,15.60989,15.2018,14.86989
5013801153068292096,0.3412226,118.49104,28.442984,3,22.53981,21.38521,19.49675,18.88637,18.63992
3564611280725712896,9.477603E-05,118.49175,28.862131,6,20.45892,19.19443,18.84177,18.70244,18.69154
967220076862269440,0.08006286,118.49212,27.879395,3,19.13506,17.999,17.54398,17.24727,17.01689
3633422567471161344,6.150833E-05,118.49216,28.875525,6,24.39137,21.21821,19.88534,19.02939,18.5441
3633426415543754752,0.0002010996,118.49216,28.875525,6,24.39137,21.21821,19.88534,19.02939,18.5441
3633427515541921792,0.0001152113,118.49216,28.875525,6,24.39137,21.21821,19.88534,19.02939,18.5441
967245640507615232,0.06507064,118.49233,28.320059,3,18.63033,17.6433,17.33158,17.03927,16.89618
4224445532675004416,0.0002399389,118.49357,29.167696,6,21.54107,21.01571,20.66725,20.429,19.89393
4224444158285469696,1.579577,118.49419,29.020058,null,null,null,null,null,null
5013740679928764416,0.06038703,118.49517,28.050219,3,16.91203,14.82597,13.958,13.55875,13.42235
5013735182370625536,0.4804773,118.49575,27.484275,3,23.37301,22.21556,20.65276,19.72979,19.37902
11582208343905949696,1.692231,118.49626,28.325939,6,21.35637,21.19595,21.14632,20.84848,20.77526
5013740405050857472,0.4969444,118.49643,28.106212,3,22.79049,21.65408,20.13997,19.34259,18.7101
5020616750737414144,0.497235,118.49643,28.106212,3,22.79049,21.65408,20.13997,19.34259,18.7101
967224474908780544,0.06017285,118.49663,28.201923,3,19.66238,17.95717,17.09933,16.64289,16.28304
5013733258225276928,0.4545872,118.49709,27.44852,3,25.38829,21.90724,20.35046,19.43434,19.08974
4224443883407562752,0.5822946,118.49748,28.964707,3,21.93752,21.27761,20.51659,19.67895,19.33582
5013735457248532480,0.4483684,118.49761,27.576679,3,25.41426,21.53416,19.86803,19.07487,18.59948
2313899743228487680,6.683815E-05,118.50059,28.119204,6,21.44107,18.7112,17.61806,17.24615,17.06647
966177190066546688,0.0001498914,118.5011,27.873732,6,18.97145,17.89391,17.55614,17.45201,17.45832
967245090751801344,0.1417664,118.50163,28.417389,3,20.48176,18.43672,17.38307,16.917,16.57839
5013732708469463040,0.4974589,118.50224,27.410494,3,26.88018,22.41284,20.57153,19.76157,19.17638
5020618949760669696,0.4973252,118.50224,27.410494,3,26.88018,22.41284,20.57153,19.76157,19.17638
5013738755783415808,0.7450575,118.50409,27.935421,3,24.69939,22.49845,20.97391,19.73372,19.18051
3633418444084453376,-0.0001151061,118.50554,27.890703,6,19.36436,17.98929,17.46186,17.28499,17.25125
3633418444570992640,-9.371648E-05,118.50554,27.890703,6,19.36436,17.98929,17.46186,17.28499,17.25125
3633418719180464128,-9.890943E-05,118.50554,27.890703,6,19.36436,17.98929,17.46186,17.28499,17.25125
11582200922202462208,-2.399751E-05,118.50967,27.525387,6,24.83079,22.67626,21.54312,20.35013,19.52863
5013808025015965696,0.5826519,118.50971,28.778309,3,23.42812,21.5412,20.22977,19.41912,18.85299
966181313235150848,8.019446E-06,118.51,27.457847,6,23.98723,22.64567,20.79295,18.68744,17.5586
967223375397152768,0.0001145325,118.51028,28.020096,6,19.55117,18.44469,18.43613,18.45645,18.48091
3633417069913022464,0.0001542401,118.51028,28.020094,6,19.55117,18.44469,18.43613,18.45645,18.48091
3633417070181457920,0.0001336033,118.51028,28.020094,6,19.55117,18.44469,18.43613,18.45645,18.48091
3633417619450732544,0.0001378496,118.51028,28.020094,6,19.55117,18.44469,18.43613,18.45645,18.48091
3633418169206546432,-0.0002947352,118.51117,27.941422,6,18.56694,17.51808,17.50979,17.55941,17.68537
3633418444302557184,-0.0002444748,118.51117,27.941422,6,18.56694,17.51808,17.50979,17.55941,17.68537
3633420093838434304,-0.0002318256,118.51117,27.941422,6,18.56694,17.51808,17.50979,17.55941,17.68537
3564610730969899008,9.07284E-05,118.5129,28.595281,6,19.30196,18.18403,17.84233,17.75653,17.72116
967221451251804160,0.05819023,118.51341,27.825059,3,18.6002,17.29021,16.65645,16.29692,16.03463
11582205320248973312,1.487968,118.51448,27.93541,null,null,null,null,null,null
11582207519272228864,0.7313452,118.51509,27.969101,3,26.39845,23.0467,21.52461,20.48014,19.65261
1193467964251203584,0.06270622,118.51609,29.085228,3,18.83065,17.08237,16.26774,15.83877,15.51279
5013737106515974144,0.5324064,118.51612,27.816323,3,23.46354,22.79806,20.69988,19.68591,19.12418
11582206969516414976,0.7768322,118.51819,28.001829,3,24.99309,23.16493,21.72865,20.39695,19.67973
11582202846347810816,0.9897807,118.51881,27.708689,6,22.0601,21.799,21.49545,21.54181,21.40916
11582330939452446720,1.735968,118.51889,28.991461,6,21.15103,21.12777,21.16128,20.87322,21.558
2336250890492602368,0.0001736615,118.51948,27.894031,6,19.92089,18.47439,17.94501,17.78247,17.73185
2336252814755391488,0.0001858571,118.51948,27.894031,6,19.92089,18.47439,17.94501,17.78247,17.73185
11582331214330353664,0.7050368,118.52006,29.044215,3,23.07725,23.0278,21.50631,20.36767,19.58979
2313735091362228224,-0.0001101028,118.52114,27.870174,6,16.28813,14.76856,15.60604,14.11546,13.92438
967221726129711104,2.276327,118.52118,28.060998,6,18.30239,17.70063,17.77387,17.67838,17.41059
5013740130172950528,2.276498,118.52118,28.061003,6,18.30239,17.70063,17.77387,17.67838,17.41059
5020617300493228032,2.276664,118.52118,28.061003,6,18.30239,17.70063,17.77387,17.67838,17.41059
966177739822360576,0.1008488,118.52308,27.781553,3,19.94469,18.41779,17.79659,17.45107,17.27341
967231621734361088,0.1009212,118.52308,27.781553,3,19.94469,18.41779,17.79659,17.45107,17.27341
967222550763431936,0.06067424,118.52334,28.177916,3,18.09476,16.19135,15.33201,14.93373,14.62699
4224446357308725248,6.378809E-05,118.52369,29.052572,6,25.02827,21.23162,20.58124,20.32497,20.18042
1193467139617482752,0.3388796,118.52517,28.943935,3,26.31829,20.13366,18.36246,17.73083,17.41467
5020615651225786368,0.4525986,118.52533,28.181028,3,23.15789,22.06073,20.37521,19.48262,18.77498
966178564456081408,0.06516109,118.52583,27.728555,3,19.78523,17.95469,17.12932,16.74761,16.46952
11582208893661763584,1.937884,118.52711,28.365673,6,20.98056,20.71402,20.78614,20.44303,20.33053
11582201471958276096,0.9491987,118.52789,27.608083,3,23.41902,22.73847,21.35616,20.35469,19.00564
967222275885524992,0.1572297,118.52902,27.990877,3,19.47831,17.82015,16.95988,16.5361,16.26324
5013802527457826816,0.5479385,118.52921,28.449757,3,23.72137,21.18745,19.70953,18.71299,18.18155
966178839333988352,0.000110417,118.52986,27.64999,6,17.44198,16.40174,16.1489,16.05972,16.06948
967218702472734720,0.0001339949,118.52986,27.64999,6,17.44198,16.40174,16.1489,16.05972,16.06948
966177464944453632,0.06465396,118.53118,27.691782,3,18.42912,16.41998,15.53493,15.11326,14.81008
966179663967709184,0.00016541,118.5314,27.504359,3,21.56483,18.89513,17.57047,16.93543,16.57333
5020616475859507200,0.0002589545,118.53238,28.015889,6,18.653,17.75677,17.4621,17.33407,17.32461
2313735366240135168,0.0003042066,118.53242,28.015906,6,18.653,17.75677,17.4621,17.33407,17.32461
11582333963109423104,1.713613,118.53287,28.628411,3,26.17011,21.664,21.05641,19.91652,19.15426
5013742054318299136,0.5001549,118.53437,28.300376,3,23.05946,21.95493,20.22328,19.34099,18.90171
1193482257902364672,0.05456823,118.53573,29.264527,3,17.9106,16.01059,15.11902,14.68298,14.37121
3633418718962360320,0.0002056704,118.53712,28.143188,6,20.63726,18.48466,17.49857,17.12813,16.9247
3633418719448899584,0.0001718522,118.53712,28.143188,6,20.63726,18.48466,17.49857,17.12813,16.9247
3633420093569998848,0.0001875581,118.53712,28.143188,6,20.63726,18.48466,17.49857,17.12813,16.9247
3633424216520499200,-9.612302E-06,118.53794,28.187147,6,19.43247,18.36288,18.00301,17.87487,17.84829
3633424216738603008,-4.701153E-05,118.53794,28.187147,6,19.43247,18.36288,18.00301,17.87487,17.84829
3633425866274480128,-4.823756E-05,118.53794,28.187147,6,19.43247,18.36288,18.00301,17.87487,17.84829
5013798954045036544,0.2944198,118.53823,28.68755,3,21.38564,19.57945,18.01788,17.43684,17.05136
5020618400004855808,0.485622,118.53937,27.484064,3,24.02776,21.76767,20.21058,19.41295,18.98149
5013737381393881088,0.000127727,118.53966,28.046926,6,23.17328,21.31487,20.88341,20.53872,19.9593
3564614304382689280,-1.519168E-05,118.54091,28.876789,6,20.69172,18.09368,16.91018,16.46809,16.24004
3564615403894317056,0.3398691,118.54109,29.176409,6,18.54956,18.4472,18.26009,18.2267,17.83903
1193469338640738304,0.3397749,118.54111,29.176431,6,18.54956,18.4472,18.26009,18.2267,17.83903
3564614029504782336,4.376496E-05,118.54198,28.582642,6,18.64924,17.4165,16.99222,16.84682,16.77843
1193465490350041088,0.001955995,118.54314,28.984851,null,null,null,null,null,null
1193465215472134144,0.05884313,118.54322,28.623478,3,17.99242,16.66424,16.0717,15.72386,15.4746
11582343308958259200,0.79781,118.54424,28.586784,3,23.96357,23.43226,21.53145,20.27533,19.63154
5013805276236896256,2.13861,118.54444,28.875633,6,21.94646,21.27243,21.27914,21.25283,21.01743
4224444982919190528,-1.1552E-05,118.54487,29.105461,3,22.66937,20.73912,19.46124,18.48784,17.92365
1193466864739575808,0.1440624,118.54538,28.937512,3,19.71333,18.29491,17.44573,16.99779,16.66356
1193466314983761920,0.07617945,118.54716,28.652932,3,19.64418,17.94227,17.08814,16.72185,16.43221
11582346057737328640,0.5003038,118.54717,28.475501,3,22.36872,22.26538,21.27332,20.28989,19.63585
11582341384812910592,1.669209,118.5474,29.095346,6,21.36818,21.13433,21.06532,20.75537,20.67528
11582202571469903872,0.7460669,118.54766,27.683283,3,25.15874,22.25608,21.81398,20.5733,19.8899
3564615129016410112,-4.772799E-05,118.54865,29.103539,6,19.85476,18.81113,18.47946,18.38097,18.31824
5013739030661322752,0.0001314821,118.54923,27.903184,6,21.8014,20.34205,20.14819,20.11801,20.33397
5020615926103693312,0.3428597,118.54983,28.214646,3,24.88577,20.56589,18.9013,18.31873,17.96288
4224443333651748864,-4.893314E-05,118.55185,28.956018,6,21.62168,20.24024,20.0132,19.93361,20.09342
11582205595126880256,0.6197583,118.55258,28.062552,6,21.823,20.83774,20.14783,19.64633,19.5126
11582209443417577472,1.419562,118.55358,28.384006,6,19.84323,19.77254,19.69127,19.53927,19.64265
11582203670981531648,0.8412674,118.55569,27.853001,3,26.31224,23.34849,21.46884,20.27278,19.58394
1193467414495389696,1.255128,118.557,28.818042,6,23.19484,20.67768,20.23387,19.98622,19.97061
5013806650626430976,3.911611E-05,118.557,28.818036,6,23.19484,20.67768,20.23387,19.98622,19.97061
5020617025615321088,3.013855,118.55736,27.914863,6,23.4345,21.62906,21.34337,21.47422,21.93581
11582204220737345536,3.012372,118.55736,27.914863,6,23.4345,21.62906,21.34337,21.47422,21.93581
967210456135526400,0.02238448,118.55766,28.13354,3,18.54868,17.48736,17.11958,16.93628,16.7614
5013806375748524032,0.7078792,118.55783,28.842165,3,25.76075,23.44536,21.29502,19.80616,19.48902
967247014897149952,-0.002631354,118.5579,28.480162,null,null,null,null,null,null
5013739580417136640,2.066494,118.56129,27.965183,null,null,null,null,null,null
11582346607493142528,0.7875218,118.56226,28.442014,3,24.24091,24.96453,21.85271,20.61054,19.84319
967242891728545792,0.5555773,118.56312,28.411749,3,25.6706,21.71761,20.23612,19.37466,18.96049
5013800878190385152,0.5451801,118.56494,28.521624,3,25.08302,22.41636,20.62502,19.64642,19.22461
5013735732126439424,8.005243E-05,118.56642,27.642688,6,22.15507,21.06027,20.10692,20.26471,20.18523
5020616200981600256,7.084128E-05,118.56642,27.642688,6,22.15507,21.06027,20.10692,20.26471,20.18523
11582204495615252480,0,118.56648,27.876574,6,25.32651,23.48579,20.68945,21.85765,18.97626
967212930036688896,0.05852469,118.56698,27.912923,3,19.51106,17.81089,16.99735,16.5201,16.20682
11582206694638508032,1.167861,118.56709,28.232952,6,22.10063,22.03834,21.44598,21.38293,20.90895
11582341109935003648,1.169952,118.56718,29.251304,3,21.47654,22.12196,21.22039,20.16686,19.21816
966178289578174464,1.158976,118.56948,27.626165,null,null,null,null,null,null
11582209168539670528,0.7864878,118.57034,28.424821,3,24.07526,23.76708,21.89762,20.70984,19.93722
5013801977702012928,0.5006331,118.57087,28.483723,3,25.89236,21.55664,19.60667,18.73152,18.2527
11582207794150135808,1.531338,118.57108,28.333017,6,22.30861,21.80462,21.78619,21.51597,21.52934
5013737931149694976,3.068312,118.5727,27.904695,6,24.00044,20.62974,20.38852,20.12656,19.99568
3564630797057105920,0.0001550722,118.57348,29.251895,6,19.62852,17.50906,16.68659,16.39216,16.24974
4224432063657564160,1.560612,118.5751,29.069648,6,23.35838,21.35874,20.97268,20.80816,20.83503
11582340835057096704,0.01385325,118.57645,29.097434,null,null,null,null,null,null
11582203396103624704,3.053871,118.57694,27.718143,6,22.38356,21.86621,22.08447,22.00386,21.98836
3633419268718174208,-0.000202794,118.57834,27.868807,6,18.35586,17.12424,16.68404,16.52239,16.46283
3633419543814184960,-0.0001909151,118.57834,27.868807,6,18.35586,17.12424,16.68404,16.52239,16.46283
3633419544082620416,-0.0001962946,118.57834,27.868807,6,18.35586,17.12424,16.68404,16.52239,16.46283
5013812697940383744,6.100099E-05,118.58106,28.397362,6,21.11849,19.84542,19.56422,19.48821,19.51332
3564611555603619840,-0.00241286,118.58191,28.777786,null,null,null,null,null,null
3564602759510597632,8.671841E-05,118.58227,28.43278,6,19.21616,17.85009,17.29257,17.05334,16.96869
4224432338535471104,0.5470272,118.58442,28.909339,3,22.36532,22.31593,20.4426,19.45913,19.0038
5013736281882253312,1.664884E-05,118.58678,27.559876,6,21.07882,18.93495,18.45447,18.19052,18.08673
5020618674882762752,4.324901E-05,118.58678,27.559876,6,21.07882,18.93495,18.45447,18.19052,18.08673
11582341659690817536,0.9923049,118.58757,29.06537,3,24.42152,23.45,22.22964,20.96499,19.76481
5013800053556664320,0.0003049471,118.58836,28.728887,6,24.4894,23.04706,21.58348,18.82466,17.35946
966178014700267520,0.0002542764,118.5891,27.462254,3,22.05076,20.63529,19.14822,18.59562,17.91828
3633426416030294016,6.538509E-05,118.58916,28.806705,6,20.39826,19.41339,19.14369,19.04365,18.98824
3633426690639765504,0.0001550676,118.58916,28.806705,6,20.39826,19.41339,19.14369,19.04365,18.98824
3633426965299568640,2.998202E-07,118.58916,28.806705,6,20.39826,19.41339,19.14369,19.04365,18.98824
967217328083200000,0.2013542,118.58956,27.532973,3,20.49542,18.49892,17.19273,16.70469,16.35656
5013799228922943488,0.5833277,118.59024,28.7032,3,22.99986,22.45546,21.16788,20.13724,19.44359
11582344408469886976,0.5828887,118.59024,28.7032,3,22.99986,22.45546,21.16788,20.13724,19.44359
5013809674283407360,0.5588121,118.591,28.587759,3,23.2685,22.24043,20.71156,19.92772,19.50151
11582204770493159424,0.5664554,118.59103,27.966204,3,24.24613,23.21262,21.49588,20.44959,19.77939
5013734082858997760,1.173931,118.59116,27.422356,null,null,null,null,null,null
11582200097568741376,-0.00170953,118.59116,27.422357,null,null,null,null,null,null
11582203121225717760,0.8228351,118.59379,27.706199,3,25.35391,24.50286,22.00371,20.8671,19.91733
4224433163169191936,0.3547987,118.59421,29.139806,3,25.59146,21.38364,19.51701,18.84387,18.41759
5020624997074622464,0.5227405,118.5956,27.97164,3,22.69447,22.03087,20.68576,19.90135,19.38181
5013734357736904704,0.6582217,118.59602,27.510353,3,22.25954,21.54076,20.26627,19.30178,18.89073
5020627745853691904,0.6581886,118.59602,27.510353,3,22.25954,21.54076,20.26627,19.30178,18.89073
3633426690421661696,0.0001350096,118.59612,28.753756,6,20.21967,19.13658,18.94414,18.89158,18.84545
3633426965786107904,0.0001409102,118.59612,28.753756,6,20.21967,19.13658,18.94414,18.89158,18.84545
3633427240395579392,0.000138437,118.59612,28.753756,6,20.21967,19.13658,18.94414,18.89158,18.84545
1193470163274459136,0.04047536,118.5966,29.109318,3,19.1222,17.92765,17.63727,17.4318,17.36885
4224433987802912768,0.5509229,118.59758,28.940046,3,22.90997,22.53398,21.06434,20.04365,19.63276
5020629120243226624,0.4262863,118.59883,27.768388,3,21.97043,21.22107,19.46247,18.70615,18.3082
5013738206027601920,0.5633856,118.59925,27.946873,3,26.36874,22.32736,20.66669,19.49965,19.00393
5013741504562485248,0.6210169,118.59929,28.235493,3,24.59175,22.3574,20.74512,19.66002,19.184
11582198448301299712,1.159925,118.59936,28.372836,6,22.01496,21.9737,21.49971,21.5189,21.36398
