specObjID,z,class,subClass,type,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z
882742949400569856,-3.033761E-06,STAR,M0,6,199.71689,60.785009,21.92132,19.18665,17.75682,17.10658,16.7347
882743774034290688,-0.0005823589,STAR,K7,6,199.7741,60.795576,21.44285,18.98661,17.76934,17.30065,17.04549
882744323790104576,-7.104871E-05,STAR,M6,6,200.38273,61.005007,24.85267,21.48381,19.89896,17.92012,16.8002
882745698179639296,-0.0001731967,STAR,M2V,6,200.69808,61.115922,24.09002,20.97403,19.24125,18.17218,17.57569
882745973057546240,-3.392414E-05,STAR,M0,6,200.33322,61.657436,22.06037,20.06391,18.11151,17.4419,17.09958
882749271592429568,-5.735999E-05,STAR,M6,6,200.62008,61.312917,24.95018,22.97101,21.27368,19.22143,18.08316
882752020371499008,-0.0001974452,STAR,M5,6,200.24666,61.289423,23.43777,22.43619,20.87887,19.01584,17.99463
882753669638940672,-0.0005550996,STAR,A0,6,200.2343,61.64173,19.19225,18.26106,17.98323,17.93278,17.92909
882756693295917056,-0.0002210668,STAR,K3,6,199.33997,61.116905,21.00366,19.10278,18.26428,17.93946,17.8193
882761091342428160,8.557638E-06,STAR,K7,6,199.52563,60.817098,19.62069,16.87946,15.59338,15.05613,14.77855
882762465731962880,-0.0001431744,STAR,K5,6,199.46163,60.511515,19.74954,17.43653,16.48338,16.12404,15.96191
882764114999404544,-0.0008113048,STAR,F5,6,199.10931,60.927289,17.37225,16.42549,16.18664,16.10867,16.11047
882764939633125376,-0.0001235351,STAR,M4,6,199.56093,60.839128,23.62808,21.74167,20.27956,18.91432,18.21066
882766314022660096,-0.0001481971,STAR,F5,6,198.46209,61.115785,19.24644,18.33578,18.11652,17.99687,17.94176
882768238168008704,-2.284329E-05,STAR,F9,6,198.93616,61.248799,18.9467,17.72607,17.28116,17.12616,17.08398
882770162313357312,0.0004487653,STAR,F5,6,199.09027,61.568536,17.75327,16.87077,16.59274,16.51002,16.51108
882772636214519808,-0.0001801428,STAR,F2,6,198.61639,60.764663,18.62,17.53591,17.17848,17.10286,17.08509
882776759383123968,0.0001728432,STAR,CV,6,198.83123,60.777558,18.91772,18.35054,18.18804,18.15057,18.17444
829837201855506432,-0.0009240715,STAR,A0,6,336.01812,13.123265,17.71378,16.80946,16.5655,16.48455,16.46193
829840500390389760,0.0001401381,STAR,M3,6,335.80397,12.740112,19.21727,19.25657,19.29603,18.77343,18.29875
829842424535738368,9.509493E-06,STAR,K7,6,335.91247,13.043697,21.99071,19.36767,18.01439,17.40529,17.41744
829854519163643904,-1.406654E-05,STAR,F5,6,335.52685,11.932741,17.87589,16.88159,16.56555,16.44279,16.40639
829856718186899456,5.737642E-05,STAR,K7,6,335.49261,12.278062,21.20162,18.51554,17.39044,16.93274,16.6432
829859741843875840,-9.938838E-05,STAR,M8,6,335.47141,11.972742,24.71132,21.4576,19.72376,16.86739,15.30942
829861665989224448,0.0001948703,STAR,G2,6,335.17626,12.736045,18.71185,17.55746,17.14942,17.04349,16.99148
829862215745038336,-3.768053E-05,STAR,M7,6,335.35848,12.525231,23.87271,21.91192,20.57148,17.98429,16.53751
829864689646200832,0.0001202694,STAR,Carbon_lines,6,335.09129,13.095933,23.92089,21.84727,20.42418,20.01617,20.12765
829866064035735552,-7.666185E-05,STAR,K5,6,335.3491,12.182276,23.10845,20.1824,19.39275,19.13534,19.0413
829866338913642496,2.15003E-05,STAR,M0,6,335.37413,11.977037,21.45756,19.32692,17.97482,17.21541,16.74341
829866888669456384,-0.0002011808,STAR,K1,6,335.27654,12.043587,22.25211,20.68694,19.92094,19.64843,19.54903
829867438425270272,-0.0002438704,STAR,A0,6,335.09317,12.2342,17.60004,16.6715,16.45366,16.37863,16.40828
829874310372943872,3.865678E-05,STAR,G2,6,334.83785,13.114356,18.63756,17.52957,17.08244,16.93448,16.86747
829876784274106368,-0.0001247118,STAR,F9,6,335.33611,14.301547,18.41144,16.91706,16.42541,16.26988,16.19226
829877334029920256,8.185775E-05,STAR,K5,6,335.00325,13.971341,20.32346,17.5145,16.53899,16.02308,15.92883
829878158663641088,-0.0002541437,STAR,K3,6,335.25889,14.12757,19.24332,17.57159,16.81371,16.65441,16.43922
829878708419454976,-6.524246E-05,STAR,K3,6,335.16023,14.302574,20.43893,18.185,17.30639,16.99398,16.83832
829879533053175808,-0.0007205794,STAR,F5,6,335.11974,14.045525,17.67684,16.74206,16.50233,16.37405,16.50376
829881732076431360,-0.0006118279,STAR,F5,6,335.2994,14.346004,17.7283,16.82849,16.58058,16.48791,16.47337
829885030611314688,0.0001424556,STAR,M0,6,335.16032,13.572472,22.65088,21.24173,19.85082,19.06684,18.64578
829887504512477184,-0.0001936711,STAR,K5,6,335.51729,14.330617,21.0486,18.832,17.88929,17.53428,17.34834
829887779390384128,-2.088446E-05,STAR,F9,6,335.53124,14.218181,18.1703,16.88286,16.44436,16.32119,16.25467
829890528169453568,-0.0001213665,STAR,K3,6,335.41996,14.191317,19.52596,17.53965,16.79389,16.54787,16.42578
829891077925267456,-0.0007309494,STAR,K7,6,335.56038,14.209073,23.0638,20.69713,19.47459,18.97022,18.67744
829891627681081344,-5.323027E-05,STAR,K5,6,335.41351,14.214707,21.60016,19.07443,18.00418,17.62314,17.3952
829901248407824384,-5.673665E-05,STAR,M4,6,335.61065,13.939327,21.81119,19.38964,17.92445,16.50766,15.61258
909894018500945920,0.0001894633,STAR,G0,6,46.876103,0.763492,17.392,16.27263,15.9302,15.79519,15.77534
909902814593968128,8.43888E-05,STAR,F9,6,46.938523,0.543688,18.80658,17.60272,17.14833,17.0243,16.99123
910858016847325184,-7.061219E-05,STAR,G2,6,50.473992,-1.152283,16.8987,15.7601,15.37813,15.18107,15.2479
910864064161277952,-3.116778E-05,STAR,F9,6,51.055149,-0.007877,18.41712,17.19122,16.76769,16.63926,16.57362
910875059277555712,4.744133E-05,STAR,G2,6,50.760966,-0.332019,17.36927,16.31375,16.00015,15.88668,15.87887
910880007079880704,-7.969927E-05,STAR,F2,6,50.060243,-1.225515,17.69669,16.59392,16.28477,16.16471,16.14718
910884130248484864,0.0007150223,STAR,F5,6,50.626997,-0.063836,18.60796,17.68502,17.43308,17.35611,17.34928
910885779515926528,5.19107E-05,STAR,G2,6,50.283828,0.021748,18.68512,17.49094,17.07834,16.93692,16.90722
910894850486855680,3.956805E-05,STAR,F9,6,50.145029,-0.086656,17.20646,15.9777,15.5325,15.3862,15.32669
910901172678715392,-0.0001211405,STAR,G2,6,49.714935,0.000548,18.50537,17.38303,16.99968,16.8817,16.8333
910929485103130624,0.0003333322,STAR,A0,6,48.547053,0.002985,19.02234,18.16859,17.96142,17.85175,17.89744
910944328510105600,7.618779E-05,STAR,F5,6,48.825733,0.787625,17.56453,16.52293,16.1994,16.10069,16.07271
910965219231033344,-9.456232E-05,STAR,G2,6,49.46093,1.162682,17.66803,16.37185,15.85791,15.62995,15.52489
910968517765916672,0.0001038534,STAR,F9,6,49.59683,0.712568,18.92053,17.74414,17.31815,17.16174,17.11079
910983910928705536,0.0001785598,STAR,B9,6,49.742839,0.390495,17.59311,18.0952,18.67826,19.07165,19.53321
910991607510099968,8.807862E-05,STAR,F9,6,50.312439,0.267651,18.226,17.07453,16.69003,16.57504,16.52283
910992707021727744,9.943263E-05,STAR,M3,6,50.205825,0.414476,22.75996,21.61349,20.13314,18.97069,18.37564
911010848963586048,-0.0002595775,STAR,F9,6,50.517083,0.713545,19.2547,17.96128,17.54558,17.40437,17.38072
911015796765911040,-0.0002518923,STAR,F9,6,50.683294,0.114063,19.49741,18.31344,17.87219,17.72053,17.67702
911017446033352704,-0.0001828682,STAR,G0,6,50.827126,0.274878,17.05324,15.96649,15.63535,15.51165,15.50388
911028990905444352,0.0001048544,STAR,M0,6,51.026693,0.173157,23.43149,20.82137,19.40318,18.79475,18.46688
911981443272435712,8.240787E-05,STAR,F9,6,54.96499,-0.300968,18.39949,17.22743,16.83471,16.69743,16.6527
911982817661970432,-8.229954E-05,STAR,F9,6,54.942446,-0.059567,19.92027,18.45143,17.9695,17.81902,17.77078
911983361612867584,-0.0001013954,STAR,F9,6,54.942446,-0.059567,19.92027,18.45143,17.9695,17.81902,17.77078
911984461124495360,6.040148E-05,STAR,F9,6,54.96499,-0.300968,18.39949,17.22743,16.83471,16.69743,16.6527
911991063999178752,-0.0005878958,STAR,F5,6,54.273648,-0.045156,18.85147,17.88764,17.63645,17.56692,17.55089
911994631607052288,-0.0006017131,STAR,F5,6,54.273648,-0.045156,18.85147,17.88764,17.63645,17.56692,17.55089
912012773548910592,-4.699058E-05,STAR,F5,6,53.860271,-0.487956,17.39356,16.32869,16.01305,15.91316,15.8922
912012779353827328,-4.60602E-05,STAR,F5,6,53.860271,-0.487956,17.39356,16.32869,16.01305,15.91316,15.8922
912042460362860544,5.599429E-05,STAR,F2,6,53.040354,-0.949485,17.85917,16.88811,16.54927,16.4299,16.39084
912044940068939776,3.858708E-05,STAR,F2,6,53.040354,-0.949485,17.85917,16.88811,16.54927,16.4299,16.39084
912046308653557760,0.0002628823,STAR,G2,6,52.60734,-0.639233,17.93802,16.80115,16.41409,16.31365,16.26948
912046589336381440,0.00026526,STAR,G2,6,52.60734,-0.639233,17.93802,16.80115,16.41409,16.31365,16.26948
912046864214288384,0.0001649529,STAR,G0,6,52.470043,-0.398532,18.49869,17.48106,17.12322,17.00073,16.94952
912047683043092480,0.0001269109,STAR,F2,6,52.470043,-0.398532,18.49869,17.48106,17.12322,17.00073,16.94952
912050431822161920,0.0001519461,STAR,F9,6,52.481401,-0.065004,19.33175,18.16989,17.71838,17.60843,17.54915
912050437627078656,0.0001835307,STAR,F9,6,52.481401,-0.065004,19.33175,18.16989,17.71838,17.60843,17.54915
912061701816346624,-3.466001E-05,STAR,G2,6,52.381685,-0.832471,17.86762,16.70966,16.31917,16.18133,16.13394
912063082010798080,-8.232056E-06,STAR,G2,6,52.381685,-0.832471,17.86762,16.70966,16.31917,16.18133,16.13394
912086446632888320,-0.000824098,STAR,WDmagnetic,6,52.940388,0.754732,16.92396,16.85313,17.23645,17.53474,17.83985
813011920238962688,-9.270757E-05,STAR,K7,6,339.46675,-7.9260201,19.51549,16.91226,15.57068,15.03187,14.70873
813014668716042240,-0.0008835145,STAR,F9,6,339.42809,-8.222817,20.08513,18.43828,21.35561,17.46296,17.29018
813016043407566848,-0.0002643538,STAR,M2,6,339.29232,-8.4806647,23.09912,22.25186,20.80533,19.582,19.38275
813016592861390848,-0.0002840337,STAR,M2,6,339.29232,-8.4806647,23.09912,22.25186,20.80533,19.582,19.38275
813018517308729344,-0.0007926644,STAR,A0,6,339.03322,-8.376383,17.80594,16.90082,16.67149,16.59433,16.56892
813019341942450176,-2.876931E-05,STAR,K7,6,339.04552,-8.6007463,21.85354,19.41319,18.15308,17.97605,17.27696
813019616518367232,7.062452E-06,STAR,K7,6,339.04552,-8.6007463,21.85354,19.41319,18.15308,17.97605,17.27696
813020441152088064,-0.0007427579,STAR,A0,6,339.03322,-8.376383,17.80594,16.90082,16.67149,16.59433,16.56892
813020990907901952,-0.0005324378,STAR,F5,6,339.55305,-8.1555061,16.7034,15.7484,15.38,15.25697,15.19
813022365599426560,-0.0002503637,STAR,M4,6,339.56427,-8.095762,23.89138,24.01558,21.32431,19.91225,19.37121
813022640175343616,-4.121833E-05,STAR,M4,6,339.56427,-8.095762,23.89138,24.01558,21.32431,19.91225,19.37121
813024289744775168,-9.625484E-05,STAR,F9,6,339.6759,-8.3215042,20.70557,19.38731,18.21529,18.44636,18.23771
813024839500589056,-0.0005444476,STAR,F5,6,339.55305,-8.1555061,16.7034,15.7484,15.38,15.25697,15.19
813026213588133888,-7.347095E-05,STAR,K1,6,339.6759,-8.3215042,20.70557,19.38731,18.21529,18.44636,18.23771
813026488768030720,9.313517E-05,STAR,M2,6,339.51173,-8.4256538,22.69927,21.4948,19.61705,18.50455,17.87319
813027863157565440,-0.0001119169,STAR,M7,6,339.62574,-8.7962912,25.11533,22.88758,21.2139,19.01834,17.84715
813028962669193216,0.0001693505,STAR,M0,6,339.62435,-8.3613062,20.43321,18.0331,16.50672,15.76429,15.37855
813029787000924160,-0.0001737304,STAR,M6,6,339.62574,-8.7962912,25.11533,22.88758,21.2139,19.01834,17.84715
813030061878831104,0.0001129746,STAR,K3,6,339.66087,-8.766367,20.61446,18.93998,18.18009,17.89188,17.74535
813030336756738048,0.000168039,STAR,M2,6,339.37492,-8.9367302,23.61581,23.70992,21.22338,20.06049,19.44339
813031161390458880,0.0001126376,STAR,M2,6,339.51173,-8.4256538,22.69927,21.4948,19.61705,18.50455,17.87319
813031711448262656,2.778937E-05,STAR,M3,6,339.37492,-8.9367302,23.61581,23.70992,21.22338,20.06049,19.44339
813033635291621376,0.000184219,STAR,M0,6,339.62435,-8.3613062,20.43321,18.0331,16.50672,15.76429,15.37855
813034185349425152,-0.0003897517,STAR,F9,6,339.70178,-8.8810431,24.75673,20.7659,20.30496,20.02084,20.36033
813035559738959872,8.174949E-05,STAR,K3,6,339.66087,-8.766367,20.61446,18.93998,18.18009,17.89188,17.74535
813035834314876928,-0.0001324332,STAR,F5,6,339.87763,-8.9171461,18.75136,17.74705,17.42989,17.29601,17.32205
813035834616866816,-0.0001426268,STAR,F5,6,339.87763,-8.9171461,18.75136,17.74705,17.42989,17.29601,17.32205
813037758762215424,5.567483E-05,STAR,F5,6,340.2063,-8.3850871,19.00593,21.4477,17.70511,17.526,17.53675
813039957483481088,7.352906E-05,STAR,F5,6,340.2063,-8.3850871,19.00593,21.4477,17.70511,17.526,17.53675
813042706262550528,0.0002788332,STAR,G0,6,340.05439,-8.9504094,22.78266,20.63237,20.24848,20.07449,20.1098
813042706564540416,0.0001946475,STAR,F9,6,340.05439,-8.9504094,22.78266,20.63237,20.24848,20.07449,20.1098
813044355831982080,-1.969118E-05,STAR,M6,6,339.97756,-7.9558624,24.31126,21.39738,19.98718,18.05379,16.94158
813045180163713024,-7.365795E-05,STAR,M6,6,339.97756,-7.9558624,24.31126,21.39738,19.98718,18.05379,16.94158
813047104611051520,-0.001018958,STAR,F5,6,339.92525,-8.2611853,18.94337,18.03107,17.75415,17.51147,17.47687
813048203820689408,-0.0009997606,STAR,F5,6,339.92525,-8.2611853,18.94337,18.03107,17.75415,17.51147,17.47687
813049578512214016,-0.0004309655,STAR,F5,6,340.24453,-8.3629514,18.69042,17.85303,17.98137,17.43403,17.31471
813049853390120960,-2.710689E-06,STAR,Carbon_lines,6,340.44502,-8.5452676,24.23654,21.50213,20.10264,19.85419,19.74118
813050402843944960,-0.0004134357,STAR,F5,6,340.24453,-8.3629514,18.69042,17.85303,17.98137,17.43403,17.31471
813051227477665792,4.080139E-05,STAR,Carbon_lines,6,340.44502,-8.5452676,24.23654,21.50213,20.10264,19.85419,19.74118
813052052111386624,-9.86746E-05,STAR,T2,6,340.2987,-8.9308043,23.60645,22.06652,20.77354,19.88144,19.93794
813052877047097344,-5.966063E-05,STAR,M2,6,340.2987,-8.9308043,23.60645,22.06652,20.77354,19.88144,19.93794
813056175279990784,-0.000242857,STAR,A0,6,340.26516,-8.0083279,18.88737,17.7806,17.78077,17.87439,17.98999
813058374605236224,-0.0003041625,STAR,A0,6,340.26516,-8.0083279,18.88737,17.7806,17.78077,17.87439,17.98999
813061398262212608,0.0001139521,STAR,F2,6,340.51377,-8.829395,19.53346,18.3344,17.87811,17.69615,17.63702
813062222593943552,0.002301156,STAR,M1,6,340.75682,-8.7299825,25.55492,22.44066,20.95849,20.15835,20.18594
813062222895933440,-1.694577E-05,STAR,M3,6,340.4923,-8.755844,24.19839,23.15958,20.97712,20.10313,19.59066
813063597285468160,-0.0001283099,STAR,L5.5,6,340.54108,-8.9598585,19.60988,19.61232,19.74301,20.08181,20.09412
813063871861385216,8.088074E-05,STAR,F5,6,340.51377,-8.829395,19.53346,18.3344,17.87811,17.69615,17.63702
813064421919188992,0.0001058048,STAR,M0,6,340.75682,-8.7299825,25.55492,22.44066,20.95849,20.15835,20.18594
813065521128826880,-0.0006266386,STAR,A0,6,340.57474,-8.0532135,18.86423,17.93069,17.85734,17.87096,17.93884
813065521430816768,0.000210597,STAR,M9,6,340.68685,-7.967918,25.10618,23.67071,24.26186,20.49547,18.61911
813066895518361600,3.136121E-05,STAR,M9,6,340.68685,-7.967918,25.10618,23.67071,24.26186,20.49547,18.61911
813069919477327872,-0.0006359796,STAR,A0,6,340.57474,-8.0532135,18.86423,17.93069,17.85734,17.87096,17.93884
813072118500583424,-0.00028182,STAR,M2V,6,341.074,-8.6522327,23.49011,22.04637,20.00726,18.98731,18.42816
813073767466035200,-0.0001169878,STAR,M5,6,340.88832,-8.7962775,24.08579,22.58904,20.78741,19.12183,17.98343
813074867279652864,8.178355E-05,STAR,M5,6,340.88832,-8.7962775,24.08579,22.58904,20.78741,19.12183,17.98343
813075141855569920,-0.0003206077,STAR,M2V,6,341.074,-8.6522327,23.49011,22.04637,20.00726,18.98731,18.42816
814028418352965632,-0.0001569595,STAR,F5,6,342.63406,-9.9859886,17.727,16.90132,16.63583,16.55397,16.5396
814030617376221184,-0.0002171475,STAR,K5,6,342.61689,-9.9857391,24.31953,20.67915,19.8944,19.65148,19.53128
814039688347150336,-0.0002076496,STAR,M2,6,342.28824,-9.9497255,24.1277,22.10692,21.43041,20.15422,19.91047
814046835172730880,-0.0003694616,STAR,A0,6,342.7518,-9.1873592,18.34138,17.30399,17.29288,17.34296,17.41881
814049858829707264,-7.647762E-05,STAR,M9,6,342.08179,-10.042476,22.70571,24.7084,22.96598,20.08318,18.44059
814050133707614208,0.00149937,STAR,B9,6,341.96247,-10.381651,23.06004,20.58826,20.13522,20.02098,19.8103
814052332730869760,-0.0006058725,STAR,F9,6,342.17927,-10.084593,25.13321,20.9403,20.37239,20.10109,20.04642
814052607608776704,-0.0003446884,STAR,M1,6,341.99301,-9.9329449,23.34197,22.18774,21.12983,20.22437,20.19769
814053157364590592,-0.0004387305,STAR,F5,6,342.26925,-10.221521,17.12373,16.17182,15.83226,15.71739,15.68307
814053432242497536,-0.0003179654,STAR,K3,6,342.47518,-9.8550044,23.45752,20.9004,20.05486,19.77886,19.56898
851197415238166528,-5.243286E-05,STAR,K1,6,118.65827,33.60266,22.78796,21.17238,20.40378,20.1543,19.84018
851197959289726976,0.0001104443,STAR,M6,6,118.15422,33.243625,23.03446,22.11292,20.64985,18.73454,17.67484
851198239871887360,0.0004598743,STAR,F5,6,118.4617,33.591744,17.85327,16.86833,16.55829,16.49533,16.48626
851198783923447808,-0.0003318788,STAR,A0,6,118.1823,33.077394,19.08604,17.87372,18.02074,18.15323,18.25941
851198789627701248,0.0001311473,STAR,CV,6,118.44066,33.591041,18.87762,18.41878,18.35671,18.36375,18.4132
851199614261422080,4.944362E-06,STAR,M6,6,118.68988,33.605455,25.57376,22.94109,21.27441,19.13484,18.02765
851200982946703360,0.0001240574,STAR,M7,6,117.99172,33.239992,23.56845,24.38985,22.66684,19.92384,18.54433
851202357336238080,-0.0005831054,STAR,T2,6,118.07399,33.099304,23.18192,22.64141,21.17062,20.22114,19.64983
851203181969958912,1.424189E-05,STAR,M3,6,118.27238,33.755643,25.18464,22.57048,21.07375,19.9409,19.22654
851203462552119296,7.822572E-05,STAR,K5,6,117.91829,32.711145,22.22572,20.04573,18.95565,18.57843,18.4224
851204287185840128,-6.730722E-06,STAR,K3,6,117.80026,32.820051,23.78465,20.92669,20.04457,19.6648,19.51912
851205106115307520,0.0001743954,STAR,F5,6,118.12237,33.613444,24.43083,21.80413,19.42681,18.66155,18.51213
851205111819560960,0.0001952835,STAR,F5,6,117.88959,32.857039,19.26748,18.20197,18.01002,17.98471,18.03379
851206480504842240,0.0004045283,STAR,M2V,6,118.24946,34.075241,24.15296,21.37141,19.81617,18.99347,18.52954
851207305138563072,5.260626E-05,STAR,M4,6,118.3777,33.84937,21.48655,19.44762,18.01855,16.65887,15.89662
851207860598630400,1.270477E-05,STAR,M5,6,117.93733,33.354597,23.77482,21.26834,19.69716,17.85497,16.83694
851208129772283904,9.43804E-05,STAR,K5,6,117.91829,32.711145,22.22572,20.04573,18.95565,18.57843,18.4224
851208404650190848,3.53044E-05,STAR,M5,6,117.93733,33.354597,23.77482,21.26834,19.69716,17.85497,16.83694
851208685232351232,0.000134668,STAR,F2,6,118.12237,33.613444,24.43083,21.80413,19.42681,18.66155,18.51213
851210059621885952,-7.893473E-05,STAR,M3,6,118.27238,33.755643,25.18464,22.57048,21.07375,19.9409,19.22654
851210878551353344,0.0002455809,STAR,F5,6,117.88959,32.857039,19.26748,18.20197,18.01002,17.98471,18.03379
851210884255606784,4.459577E-05,STAR,M4,6,118.3777,33.84937,21.48655,19.44762,18.01855,16.65887,15.89662
851213083278862336,0.0003688462,STAR,M0,6,118.24946,34.075241,24.15296,21.37141,19.81617,18.99347,18.52954
851213633034676224,0.0001412337,STAR,A0,6,117.76212,33.426451,18.52991,17.57954,17.4043,17.38625,17.43489
851215001719957504,5.653812E-05,STAR,F9,6,118.01625,33.672947,18.93244,17.64303,17.21858,17.08092,17.05194
851216106935838720,3.363566E-05,STAR,M6,6,117.77205,32.741432,22.37925,22.36979,20.8367,18.9541,17.85944
851218305959094272,-0.0006046068,STAR,F2,6,117.6786,33.425881,18.86021,17.80447,17.40943,17.27898,17.22548
851219949522282496,-4.705082E-05,STAR,F5,6,117.52718,33.88403,20.04844,18.99973,18.70284,18.59599,18.56377
851219955226535936,4.21716E-05,STAR,F9,6,118.01625,33.672947,18.93244,17.64303,17.21858,17.08092,17.05194
851228201563744256,2.59293E-06,STAR,F5,6,117.52718,33.88403,20.04844,18.99973,18.70284,18.59599,18.56377
851229026197465088,-1.668818E-05,STAR,K7,6,117.54699,33.770859,22.97883,21.0509,20.16729,19.82904,19.62714
851230400586999808,-0.002861869,STAR,T2,6,117.31681,33.828486,22.61001,20.97596,20.2949,20.09068,19.94352
851231494394374144,-1.678424E-05,STAR,M5,6,117.77205,32.741432,22.37925,22.36979,20.8367,18.9541,17.85944
851234243173443584,0.0001124964,STAR,A0,6,117.76212,33.426451,18.52991,17.57954,17.4043,17.38625,17.43489
851235067807164416,-0.0006098725,STAR,F5,6,117.6786,33.425881,18.86021,17.80447,17.40943,17.27898,17.22548
851237272534673408,-0.0007816394,STAR,F5,6,117.35586,32.896576,17.15618,16.25388,15.95979,15.85384,15.82638
851237822290487296,0.0003725427,STAR,M9,6,117.52055,33.104991,23.33172,23.77633,22.65463,20.12164,18.35605
851238372046301184,-9.390777E-05,STAR,A0,6,117.47389,33.249899,18.60774,17.50723,17.4835,17.50663,17.53538
851240845947463680,3.56067E-05,STAR,G0,6,117.48194,32.913752,19.12597,18.03657,17.69665,17.59257,17.57583
851241389999024128,0.0002216815,STAR,M9,6,117.52055,33.104991,23.33172,23.77633,22.65463,20.12164,18.35605
851242489510651904,-0.000775055,STAR,F5,6,117.35586,32.896576,17.15618,16.25388,15.95979,15.85384,15.82638
851243319848626176,5.581245E-05,STAR,M4,6,117.00663,33.581679,24.83606,23.07143,21.46237,20.12314,19.53227
851243594726533120,-0.0002608727,STAR,M1,6,117.11094,33.67735,24.32218,21.4503,20.1244,19.44121,19.05854
851245788045535232,-0.0001148185,STAR,A0,6,117.47389,33.249899,18.60774,17.50723,17.4835,17.50663,17.53538
851246337801349120,4.314888E-05,STAR,F5,6,117.48194,32.913752,19.12597,18.03657,17.69665,17.59257,17.57583
851247987068790784,-5.040254E-05,STAR,A0,6,116.97591,33.679337,17.99898,16.82706,16.8169,16.87172,16.96445
851249086580418560,1.340034E-05,STAR,A0,6,116.72213,33.79171,18.29826,17.09932,17.03813,17.08005,17.12237
851249367162578944,0.0001691885,STAR,F5,6,117.32454,33.297481,19.32557,18.23305,18.00447,17.95927,17.95035
851249642040485888,0.0001103402,STAR,M2,6,117.15163,33.253788,23.24035,21.83236,20.24852,19.18334,18.56819
851250191796299776,-0.0001229812,STAR,M6,6,117.07571,33.394388,23.024,20.52275,18.94602,16.89079,15.75855
851250741552113664,8.702819E-05,STAR,M5,6,117.06836,33.529222,20.32293,18.34894,16.82111,14.91618,13.85551
851254034382743552,0.0001303101,STAR,F5,6,117.32454,33.297481,19.32557,18.23305,18.00447,17.95927,17.95035
851254309260650496,8.728598E-05,STAR,M1,6,117.15163,33.253788,23.24035,21.83236,20.24852,19.18334,18.56819
851254864720717824,-5.771412E-05,STAR,A0,6,116.97591,33.679337,17.99898,16.82706,16.8169,16.87172,16.96445
851255139598624768,7.93057E-06,STAR,A0,6,116.72213,33.79171,18.29826,17.09932,17.03813,17.08005,17.12237
851256233405999104,-0.0001288575,STAR,M6,6,117.07571,33.394388,23.024,20.52275,18.94602,16.89079,15.75855
851257332917626880,8.13163E-05,STAR,M5,6,117.06836,33.529222,20.32293,18.34894,16.82111,14.91618,13.85551
851258438133508096,0.0009852482,STAR,F5,6,117.02693,33.404116,19.48513,18.47182,18.21846,18.12441,18.08278
851259806818789376,-0.0001227683,STAR,O,6,116.55486,33.552112,14.98795,15.42934,15.96085,16.36204,16.66682
851260087400949760,9.179622E-05,STAR,F5,6,116.89463,33.519077,17.75135,16.69996,16.49395,16.43743,16.45707
851260362278856704,-0.000115299,STAR,A0,6,116.78302,33.548771,19.144,18.08027,17.99905,18.00039,17.9895
851261736668391424,4.099111E-05,STAR,G5,6,116.79039,33.305804,24.03455,20.79432,19.86557,19.54056,19.27839
851262561302112256,-0.0001013726,STAR,F9,6,116.64068,33.537747,19.27777,18.0407,17.62512,17.46323,17.38022
851263655109486592,-0.000134174,STAR,F9,6,116.64068,33.537747,19.27777,18.0407,17.62512,17.46323,17.38022
851263935691646976,-0.0001031875,STAR,O,6,116.55486,33.552112,14.98795,15.42934,15.96085,16.36204,16.66682
851266129010649088,0.001046318,STAR,F5,6,117.02693,33.404116,19.48513,18.47182,18.21846,18.12441,18.08278
851267503400183808,8.55988E-05,STAR,F5,6,116.89463,33.519077,17.75135,16.69996,16.49395,16.43743,16.45707
908729081552463872,-0.0001951381,STAR,F2,6,41.86297,0.612974,18.21849,17.09364,16.72622,16.60304,16.54691
908729356430370816,0.0004524695,STAR,F5,6,41.808801,0.489882,19.39808,18.50451,18.23494,18.17682,18.13695
908731555453626368,0.0004917182,STAR,F5,6,41.836116,-0.19861,18.4719,17.52582,17.14005,16.98548,16.9372
908737053011765248,-0.0001704716,STAR,G2,6,42.028867,0.094486,17.63304,16.46493,16.05782,15.90233,15.8845
908768938848970752,-0.0001780245,STAR,K7,6,42.811641,1.022111,23.93866,20.16559,19.07344,18.61698,18.44274
908775535918737408,8.890301E-05,STAR,F9,6,43.218091,0.479967,17.77712,16.63434,16.20862,16.05375,15.99084
909740086873057280,0.0009200918,STAR,G2,6,46.454155,-1.181959,17.56553,16.37406,15.91454,15.73736,15.65817
909754930280032256,0.0003016169,STAR,M0,6,46.549136,-0.627145,24.04877,20.8274,19.50954,18.89955,18.48092
909788190506772480,-8.826811E-05,STAR,F9,6,45.115522,-0.315685,18.60056,17.37343,16.90485,16.75158,16.69403
909792863431190528,0.0007666023,STAR,F5,6,45.12231,-0.102805,19.46476,18.36272,17.91332,17.74394,17.6402
909794512698632192,-4.978219E-06,STAR,M2,6,45.048566,-0.856653,23.65753,21.0423,19.6719,18.48879,17.87654
909804133425375232,0.0003139852,STAR,M1,6,44.973723,-0.420474,22.99391,20.93956,19.54627,18.76758,18.26504
909806332448630784,4.351265E-05,STAR,F5,6,44.798468,-0.916576,17.13758,16.09072,15.76263,15.63878,15.60913
909812104884676608,5.30194E-05,STAR,F5,6,44.580979,-0.663859,17.92818,16.85838,16.54195,16.45496,16.42249
909815128541652992,0.000320813,STAR,F9,6,44.761851,-0.092507,18.21922,16.99504,16.56034,16.4062,16.34731
