,SOURCE_ID,ra,ra_error,dec,dec_error,period,eccentricity,center_of_mass_velocity,temperature_ratio
694,5785493506619565056,220.2075941134708,0.030104138,-78.97473621184677,0.0496021,339.04290803033376,0.4142653219406784,,
695,557884984388507008,75.04623559508394,0.052919902,81.33343101004229,0.044511203,1079.0411452939804,0.3872663829295275,-17.55388688392085,
696,558180894751897728,76.50969832800534,0.068285726,82.38797712083772,0.12833941,585.594340268905,0.5046891654819178,,
697,558479377801859328,29.533137874099772,0.11858625,72.96075414597374,0.11287418,507.7344212601846,0.624974695381669,,
698,558525522930500096,29.02379259781527,0.06221288,72.95172992990494,0.07062061,448.8463350469301,0.31549208318849326,,
699,559740655076977536,25.072044885878224,0.030556627,75.06884496416646,0.043321926,691.3133091897291,0.08198271307609281,,
700,560212448643457152,25.01084873628131,0.124916434,75.91947397113587,0.09909495,252.59861198727344,0.32376354510854466,,
701,5706559115885399680,126.06243434226232,0.016398162,-20.260539313161242,0.0139055615,607.7196090245023,0.02523011399015438,32.990016762926494,
702,5707071630039205248,127.75718403289194,0.031635907,-19.054847804110626,0.03125484,249.23280408765757,0.03282931056258914,16.59758152090269,
703,5707427253331660928,125.61692122598541,0.019031757,-19.297201194596557,0.026165938,212.5963298761282,0.3866312401543434,13.55489912576537,
704,5707495732292820352,124.42773094229163,0.04427753,-19.71615626384971,0.030442638,583.5845152042767,0.07183700130720286,,
705,5706507271337006720,126.40898718883824,0.06375878,-20.394877985892293,0.16675186,437.1501037753602,0.4048905651960765,,
706,5706537920223488128,126.82299230022181,0.08245949,-20.168874220132366,0.07719864,586.7919486706974,0.591614986635679,,
707,5706627702219589248,128.09292673099918,0.025745776,-20.543657230670807,0.042648856,463.7927331060856,0.24285359779863058,,
708,5707789679852980224,126.82326415949125,0.02027297,-19.01205496546616,0.017557835,562.5692766243351,0.24616682073837576,34.42673366995561,
709,5926929665915995776,252.47332951115132,0.021207519,-58.82797690523938,0.03436368,605.2049455240983,0.21749621087304982,-2.0468325767460533,
710,6871668019689452288,295.8758774285335,0.16196002,-17.312827321485408,0.048714966,827.6519952857541,0.4509731838015689,,
711,6658677365962962304,290.98010932236696,0.06757847,-50.14642449787696,0.074316666,590.2352573178905,0.08219013672979088,,
712,6658895992680772736,291.25776810487326,0.027857445,-49.81386181230279,0.049491186,1400.5376529041994,0.6683226205605551,36.79507983557441,
713,2173524623143209344,326.31322336514455,0.022099327,53.84979429919518,0.043563616,657.6176037382913,0.21275016848078937,,
714,2173602516670703488,328.6164582519323,0.05693502,53.76215288931583,0.034162212,574.3216990732753,0.14948694410943034,,
715,6370182110587583616,313.6091843953552,0.033239443,-73.39044273865089,0.03920146,481.276666351748,0.14628321249998713,,
716,6370482071103529856,323.22550971103334,0.07475841,-73.91198641318134,0.055697694,449.1397353278803,0.1726414293588543,,
717,6370953383634564224,327.9313679015941,0.047066182,-73.1696239302232,0.05352066,430.5712078076046,0.5057799345697835,,
718,6371885593400173056,316.64505408831695,0.08643673,-71.8789056298579,0.12494543,469.5457266602035,0.7441387333128997,,
719,5706107598860484480,127.24528958011491,0.035095707,-21.383592645832515,0.047471806,235.68893100049195,0.29029635847282814,,
720,5706498715762068864,126.72540778507665,0.09466109,-20.373191735025753,0.07955,918.3922591059985,0.2694875321780726,,
721,5707179210379604480,127.90282653184309,0.050280016,-18.462659586440417,0.041095737,1004.4790334448057,0.03583314492090475,,
722,5707387189877002368,126.05166652642426,0.035647232,-19.40930666138677,0.03292844,519.567477305873,0.260151328880395,,
723,5707658700529532928,125.52293005799386,0.042436346,-18.83022166992197,0.06621393,1294.5237504274135,0.5529071030519069,,
724,1850123790583533184,322.45985128619924,0.059871417,30.393571167332,0.081839666,528.128868944478,0.6123362445911754,,
725,1850746492121734656,323.1916911060598,0.046690404,31.33224849905944,0.04439992,838.6451611312456,0.2804137211882111,,
726,1850954024942970880,323.65164026306104,0.1790953,32.367559195363995,0.073869556,687.845814392797,0.043916400587515204,,
727,3091054947521517824,122.77960859374433,0.042824633,2.7870152060799893,0.06511435,661.2039028140135,0.16940225675447532,,
728,3092957240074316672,125.09600509368153,0.07256849,4.304186957316159,0.07480068,494.4875608077118,0.14279074870279584,,
729,3092996508959289472,125.85438536256645,0.036482707,4.462760043116162,0.07316267,756.6877811838762,0.29259359181042666,,
730,3093502494762248960,125.96636851941602,0.10695407,5.3361773747709815,0.104550086,504.14590844285556,0.6745997926741245,,
731,3094188521300326400,121.18586992515773,0.098669395,3.3826132201348313,0.0376989,718.2639254911561,0.19390261113038515,,
732,3095373691755741312,120.24026932959994,0.06293981,5.221545612854265,0.06676316,131.60843935467915,0.5203837406100099,,
733,3096139261086536576,121.17570629566733,0.031937174,6.5381601656062855,0.051167205,512.9583633606047,0.40852714094428894,,
734,3096377064834407808,124.78087293804923,0.039637815,5.659579484069188,0.033799876,467.24620918746865,0.5106115092139124,,
735,5785676334787201280,220.83959337504055,0.034146696,-78.11837654505257,0.068014674,504.16202038977457,0.6159827543663355,,
736,5785957294369056640,218.41026409182098,0.03762932,-77.4450567857241,0.032743737,350.31870376417345,0.3099701671098484,-4.067751688731082,
737,5786624251249970432,215.73463030492002,0.03483089,-77.51194740853,0.0312621,1141.5645639223692,0.6067594872114178,-20.61329489996089,
738,5857021788926363520,192.8940851387603,0.059117436,-68.72348086639519,0.05724385,488.51043077353387,0.3155263093984601,,
739,561648651348014336,36.51120358033726,0.03979372,78.36938526347065,0.07047132,508.43318883387417,0.4350418230307505,,
740,4533479031965872512,285.8121221526412,0.011616259,23.894676397195255,0.018725457,590.7322176579157,0.2275249263633006,1.9069033391125094,
