source_id,ra,ra_error,dec,dec_error,source_id,teff_gspphot,spectraltype_esphs,lum_flame,mass_flame
3832283766420681984,153.96765967091153,1.1510649,0.7104155027364225,1.0011867,4295806720,5052.976,F,0.15797018,
3832283903859638272,153.99244780267955,0.34237337,0.7282382349994312,0.28726363,4295806720,5052.976,F,0.15797018,
3832286416416003840,153.9061818289656,0.71864396,0.7084275578148146,0.69041044,4295806720,5052.976,F,0.15797018,
3832054591261178752,154.7960534025105,0.05846577,0.5386334036117723,0.056817383,4295806720,5052.976,F,0.15797018,
3832058332177856896,154.80033009382228,0.8451387,0.5853358028414998,1.0576051,4295806720,5052.976,F,0.15797018,
3832058989307690880,154.7120423079128,0.48343292,0.6080239137370234,0.42923337,4295806720,5052.976,F,0.15797018,
3832060977877774848,154.84387389896864,1.0180358,0.671710330145378,0.9692601,4295806720,5052.976,F,0.15797018,
3832106057854307968,154.71156296574023,0.25943375,0.6358190946335674,0.276651,4295806720,5052.976,F,0.15797018,
3831114092207633024,156.44305221541376,0.29401743,0.14332337507015602,0.2303026,4295806720,5052.976,F,0.15797018,
3831117120159545600,156.42539603083713,0.036514964,0.15198454112888268,0.032429162,4295806720,5052.976,F,0.15797018,
3831117876073761408,156.32320451455695,0.04949676,0.16669543275927864,0.04333637,4295806720,5052.976,F,0.15797018,
3831118971290658688,156.45815079196828,0.39703172,0.20183512584488092,0.3269155,4295806720,5052.976,F,0.15797018,
3831119147384077568,156.47401701856577,0.056265645,0.20000898418790178,0.05021031,4295806720,5052.976,F,0.15797018,
3831120414399554048,156.46591706441072,0.16253616,0.2658330612064853,0.12850238,4295806720,5052.976,F,0.15797018,
3834005464191020544,146.98458003966348,0.5367218,-0.03495647469084316,0.52566355,4295806720,5052.976,F,0.15797018,
3834053056723919616,146.9002963422857,0.013317283,0.023958338242548984,0.012107104,4295806720,5052.976,F,0.15797018,
3834053980141876224,146.85490838940518,0.1497591,0.03919994280816028,0.12631944,4295806720,5052.976,F,0.15797018,
3834077860160072192,146.95273105458298,0.062316045,0.09157729977167194,0.055165466,4295806720,5052.976,F,0.15797018,
3834081158694969216,146.90740740076376,0.3564579,0.11391019509279299,0.34970418,4295806720,5052.976,F,0.15797018,
3832927289961168896,148.21399673674162,0.4401759,-1.2115525544312258,0.4408011,4295806720,5052.976,F,0.15797018,
3832928904868873216,148.15007874209445,0.19835705,-1.2095781597238258,0.14889367,4295806720,5052.976,F,0.15797018,
3832930764589979904,148.20657489487888,7.4346523,-1.1528494098511894,4.2474737,4295806720,5052.976,F,0.15797018,
3832956083421998848,148.20643593101366,0.62555104,-1.0481094455627789,0.7427961,4295806720,5052.976,F,0.15797018,
3832956186501216640,148.20553608848763,0.43541265,-1.0395776262405318,0.507743,4295806720,5052.976,F,0.15797018,
3827682413339873408,147.5217768369422,1.2210509,-1.2599716045342535,1.6492054,4295806720,5052.976,F,0.15797018,
3827688391934312192,147.44799334964648,0.92337817,-1.1565258199297563,0.98188424,4295806720,5052.976,F,0.15797018,
3827755775674609152,147.22196540480172,1.5536996,-0.8654455721796332,1.3594272,4295806720,5052.976,F,0.15797018,
3833712723515107328,147.3611560323554,0.76334584,-0.8818827470733237,0.7415682,4295806720,5052.976,F,0.15797018,
3833713170192239104,147.36035542549277,0.02996525,-0.8523379100541785,0.034223367,4295806720,5052.976,F,0.15797018,
3833760135658932864,147.3538050397267,0.59268093,-0.8399741850279163,0.60033596,4295806720,5052.976,F,0.15797018,
3833760655350667520,147.26290865264647,0.02085483,-0.8504778836838744,0.018480865,4295806720,5052.976,F,0.15797018,
3833760788493964544,147.28772578498516,0.2667491,-0.826564724926852,0.23130566,4295806720,5052.976,F,0.15797018,
3833761647487433856,147.31320276009404,0.1811671,-0.7720408820797336,0.186723,4295806720,5052.976,F,0.15797018,
3834233956455691520,147.78142676808545,6.85939,0.9980221763981544,5.9168687,4295806720,5052.976,F,0.15797018,
3834244337387590784,147.71741919870107,7.0740438,0.9924202026019426,3.332743,4295806720,5052.976,F,0.15797018,
3834245157726664704,147.68750496743897,2.150795,1.0006442499687616,3.1016362,4295806720,5052.976,F,0.15797018,
3834246536410630400,147.7985822319045,0.0762644,1.0665290617929515,0.06832822,4295806720,5052.976,F,0.15797018,
3834357307911893632,148.74018789221134,0.08001918,0.8566226057893369,0.07741143,4295806720,5052.976,F,0.15797018,
3834381428450190720,148.80565686739178,3.100954,0.9243703265858745,2.220167,4295806720,5052.976,F,0.15797018,
3834381806405359232,148.78733516622756,0.11217389,0.9511947349407325,0.10120013,4295806720,5052.976,F,0.15797018,
3834569032619589376,148.73176720219635,0.44969115,0.9363411954548037,0.42316246,4295806720,5052.976,F,0.15797018,
3830119893178331776,150.62572771651696,1.4997052,-1.2347036220560466,1.6830965,4295806720,5052.976,F,0.15797018,
3830119961897444096,150.60524756679285,0.35716844,-1.2273416924199203,0.40951344,4295806720,5052.976,F,0.15797018,
3830120099336405888,150.6298247512679,0.34269077,-1.2112536629887403,0.37364167,4295806720,5052.976,F,0.15797018,
3830121679884384000,150.68436106576604,2.510562,-1.1867922511772813,4.1858287,4295806720,5052.976,F,0.15797018,
3830123294792515584,150.5873347893467,1.6896781,-1.1859743669120695,1.2711116,4295806720,5052.976,F,0.15797018,
3830124123720457728,150.54972550179602,0.5019247,-1.1653619161252589,0.6466789,4295806720,5052.976,F,0.15797018,
3830124325584254592,150.5466683200586,0.119615465,-1.1562075239695486,0.13539101,4295806720,5052.976,F,0.15797018,
3830125669908931072,150.59555101297417,0.057747804,-1.1498820407867085,0.0635497,4295806720,5052.976,F,0.15797018,
3830119893178331776,150.62572771651696,1.4997052,-1.2347036220560466,1.6830965,4295806720,5052.976,F,0.15797018,
3830119961897444096,150.60524756679285,0.35716844,-1.2273416924199203,0.40951344,4295806720,5052.976,F,0.15797018,
3830120099336405888,150.6298247512679,0.34269077,-1.2112536629887403,0.37364167,4295806720,5052.976,F,0.15797018,
3830123294792515584,150.5873347893467,1.6896781,-1.1859743669120695,1.2711116,4295806720,5052.976,F,0.15797018,
3830123535310239104,150.50294447947314,0.08234816,-1.219115432341129,0.072521254,4295806720,5052.976,F,0.15797018,
3830124123720457728,150.54972550179602,0.5019247,-1.1653619161252589,0.6466789,4295806720,5052.976,F,0.15797018,
3830124325584254592,150.5466683200586,0.119615465,-1.1562075239695486,0.13539101,4295806720,5052.976,F,0.15797018,
3830125669908931072,150.59555101297417,0.057747804,-1.1498820407867085,0.0635497,4295806720,5052.976,F,0.15797018,
3830119893178331776,150.62572771651696,1.4997052,-1.2347036220560466,1.6830965,4295806720,5052.976,F,0.15797018,
3830119961897444096,150.60524756679285,0.35716844,-1.2273416924199203,0.40951344,4295806720,5052.976,F,0.15797018,
